from_stop_id,to_stop_id,transfer_type,min_transfer_time
30225,2364,2,120
2369,2364,2,120
2367,2364,2,120
2364,11544,2,120
2364,11058,2,120
2359,2358,2,120
2345,10565,2,120
2345,2344,2,120
2344,10565,2,120
2336,2335,2,120
2334,2333,2,120
2330,2329,2,120
2328,2327,2,120
2323,2322,2,120
2319,2318,2,120
2308,2307,2,120
2306,2305,2,120
2298,2297,2,120
2294,10171,2,120
2260,2259,2,120
2258,2257,2,120
2256,2255,2,120
2238,2237,2,240
2236,2235,2,120
224,223,2,120
2233,2232,2,120
2230,2226,2,180
2213,2212,2,120
222,221,2,120
31623,2196,2,120
31622,2196,2,120
31623,2195,2,120
31622,2195,2,120
2196,2195,2,120
220,219,2,120
2191,2190,2,120
2189,2187,2,180
2186,11921,2,180
2186,2185,2,180
2185,11921,2,180
2171,2170,2,120
2167,2166,2,120
2157,12105,2,120
2157,2156,2,120
2156,12105,2,120
3402,3401,2,120
34005,30137,2,60
34005,30136,2,60
34005,30093,2,60
34005,30070,2,60
34005,12275,2,60
34005,12273,2,60
34005,12272,2,60
34005,12266,2,60
34005,12265,2,60
34005,12120,2,60
34005,12045,2,60
34005,1012,2,60
3400,3399,2,120
3398,10898,2,120
33947,33845,2,120
33947,11392,2,120
33947,11323,2,120
33947,11322,2,120
33947,11321,2,120
33945,3325,2,60
33945,3324,2,60
33945,12199,2,180
340,339,2,120
33905,12297,2,60
3389,3388,2,120
33845,11392,2,120
33845,11323,2,120
33845,11322,2,120
33845,11321,2,120
3382,3381,2,120
33782,33780,2,60
33782,33779,2,60
33782,33778,2,60
33782,33777,2,60
33782,33775,2,60
33782,33773,2,60
33782,33770,2,60
33782,33769,2,60
33782,33767,2,60
33780,33779,2,60
33780,33778,2,60
33780,33777,2,60
33780,33775,2,60
33780,33773,2,60
216,215,2,120
2150,2149,2,120
2148,2147,2,120
3380,2146,2,120
2141,2140,2,120
214,213,2,120
2130,2129,2,120
35585,2118,2,240
35584,2118,2,240
3364,2118,2,120
2118,11226,2,120
2118,10966,2,120
2114,2113,2,120
212,211,2,120
31883,2111,2,120
2110,2109,2,120
2105,2104,2,120
2103,2102,2,120
2101,2100,2,120
2097,2096,2,120
2095,2093,2,120
210,209,2,120
2088,2087,2,120
2086,2085,2,120
2084,2083,2,120
2082,2081,2,120
2080,2079,2,120
31582,2074,2,120
31582,2073,2,120
2074,2073,2,120
2066,2065,2,120
2064,2063,2,120
2062,2061,2,120
2058,2057,2,120
2054,2053,2,120
2052,2051,2,120
2050,2049,2,120
2048,2047,2,120
2042,2041,2,120
2037,2036,2,120
2028,2027,2,120
2024,2023,2,120
21,20,2,120
2019,2018,2,120
2011,2010,2,120
2009,12287,2,120
2009,2008,2,120
2008,12287,2,120
2005,10089,2,120
200,199,2,120
1989,1988,2,120
1987,10041,2,120
1987,10040,2,120
1987,1986,2,120
1986,10041,2,120
1986,10040,2,120
1977,1976,2,120
1975,1974,2,120
197,10590,2,120
1971,1970,2,120
1968,10594,2,120
1959,1958,2,120
1957,1956,2,120
1955,1954,2,120
1953,10309,2,120
1953,10308,2,120
1953,1952,2,120
1952,10309,2,120
1952,10308,2,120
196,195,2,120
1951,1950,2,120
1942,1941,2,120
1940,1939,2,120
1938,1937,2,120
1924,1923,2,120
1922,1921,2,120
1918,1917,2,120
192,191,2,120
1908,1907,2,120
1906,1905,2,120
1902,1901,2,120
190,11528,2,120
1896,1895,2,120
1886,1885,2,120
1878,1877,2,120
1876,1875,2,120
1867,1866,2,120
1865,1864,2,120
1846,1845,2,120
1843,1842,2,120
185,183,2,120
1826,1825,2,120
1823,1822,2,120
1821,1820,2,120
19,18,2,120
1817,1815,2,120
1805,1804,2,120
1803,1802,2,120
1799,1798,2,120
1795,1794,2,120
180,179,2,120
1787,1786,2,120
1782,12124,2,540
1782,1781,2,60
1781,12124,2,540
1778,1777,2,120
1776,1775,2,120
1771,1770,2,120
1769,1768,2,120
1766,1765,2,120
1764,1763,2,120
1760,1759,2,120
1756,1755,2,120
1750,1749,2,120
1747,1746,2,120
1745,1744,2,120
1741,1740,2,120
1735,1734,2,120
1731,1730,2,120
1729,1728,2,120
1727,1726,2,120
1721,1720,2,120
1718,1717,2,120
1716,1715,2,120
30217,1713,2,120
1704,1703,2,120
1702,1701,2,120
1697,1696,2,120
1512,1508,2,120
1511,1508,2,120
1509,1508,2,120
1515,1507,2,120
1513,1507,2,120
1512,1507,2,120
1511,1507,2,120
1509,1507,2,120
1508,1507,2,120
1515,1505,2,120
1513,1505,2,120
1512,1505,2,120
1511,1505,2,120
1509,1505,2,120
1508,1505,2,120
1507,1505,2,120
1494,11330,2,120
1494,1493,2,120
1493,11330,2,120
1492,1491,2,120
1480,1479,2,120
1476,1475,2,120
1474,1473,2,60
1472,1471,2,120
1470,1469,2,120
1464,1463,2,120
147,146,2,120
1462,1461,2,120
1460,1459,2,120
1456,1455,2,120
1450,1449,2,120
1448,1447,2,120
1446,1445,2,120
1442,1441,2,120
1440,1439,2,120
1436,1435,2,120
1434,1433,2,120
1432,1431,2,120
1430,1429,2,120
1426,1424,2,120
143,142,2,120
1421,1420,2,120
1419,1418,2,120
1419,1417,2,120
1418,1417,2,120
1419,1416,2,120
1418,1416,2,120
1417,1416,2,120
1415,1414,2,120
1413,1412,2,120
1406,1405,2,120
1404,1403,2,120
30028,140,2,120
1402,1401,2,120
1397,1396,2,120
30166,1393,2,120
1389,1388,2,120
1383,1382,2,120
1376,1375,2,120
1376,1374,2,120
1375,1374,2,120
1364,1363,2,120
1362,1361,2,120
1358,1357,2,120
1354,1353,2,120
1350,1349,2,120
1344,1343,2,120
1339,1338,2,120
1334,1333,2,120
1332,1331,2,120
1328,1327,2,120
1321,1320,2,120
1317,1316,2,120
1315,1314,2,120
134,131,2,120
1306,1305,2,120
1304,1303,2,120
134,130,2,120
131,130,2,120
1298,11415,2,120
1296,1295,2,120
1294,11268,2,120
1294,1293,2,120
1293,11268,2,120
1290,1289,2,120
310,11390,2,120
3101,3100,2,120
3092,3091,2,120
3088,3087,2,180
307,306,2,120
30575,30574,2,120
3058,3057,2,120
30573,30572,2,120
31403,30547,2,120
30533,30532,2,120
30529,30528,2,120
43356,30514,2,240
30514,1046,2,240
30575,30507,2,120
30574,30507,2,120
30575,30506,2,120
30574,30506,2,120
30507,30506,2,120
30505,30504,2,120
30493,30488,2,120
3047,3046,2,120
30450,30449,2,120
30578,30430,2,120
30554,30424,2,120
30556,30423,2,120
30559,30417,2,120
30558,30416,2,120
30407,30406,2,120
3040,30164,2,120
30390,30389,2,120
30388,30387,2,120
3035,10607,2,120
3035,3034,2,120
3034,10607,2,120
3032,3031,2,120
30282,30281,2,120
30280,30278,2,120
30274,30273,2,120
3027,3026,2,120
30252,30249,2,120
3025,3024,2,120
3025,3023,2,120
3024,3023,2,120
30231,30230,2,120
30231,30229,2,120
30230,30229,2,120
30137,30093,2,120
30136,30093,2,120
30137,30070,2,120
30136,30070,2,120
30093,30070,2,120
30541,3005,2,120
30045,30044,2,120
30541,3004,2,120
3005,3004,2,120
30034,30033,2,120
30541,3003,2,120
3005,3003,2,120
3004,3003,2,120
31688,30027,2,120
30019,30018,2,120
30017,30016,2,120
31688,30001,2,120
30027,30001,2,120
2995,2994,2,120
2993,2992,2,60
2988,2987,2,120
2985,10547,2,120
2984,2983,2,120
2978,2975,2,120
2961,2960,2,120
2959,2958,2,120
2956,2955,2,120
2954,2953,2,120
2948,2947,2,120
2941,2940,2,120
2939,2937,2,120
2935,11305,2,120
2934,2933,2,120
30,29,2,120
2928,2927,2,120
2924,2923,2,120
2924,2922,2,120
2923,2922,2,120
2924,2921,2,120
2923,2921,2,120
2922,2921,2,120
2919,2918,2,120
2917,2916,2,120
2903,2902,2,120
2899,2898,2,120
2897,2896,2,120
2891,2890,2,120
2883,2882,2,120
2881,2880,2,120
288,287,2,120
3336,2869,2,120
3336,2868,2,120
2869,2868,2,120
2854,2853,2,120
286,285,2,120
2836,2835,2,120
2829,2828,2,120
2829,2826,2,120
2828,2826,2,120
2813,2812,2,120
2808,2666,2,240
2807,2806,2,120
2803,2802,2,120
2796,12178,2,120
2796,12109,2,120
2795,2794,2,120
31202,2793,2,120
31908,2790,2,360
2787,2786,2,120
2785,2783,2,120
2778,2777,2,120
2772,2771,2,120
3398,2768,2,120
2768,10898,2,120
3398,2767,2,120
2768,2767,2,120
2767,10898,2,120
281,276,2,180
2760,2759,2,120
2756,12139,2,120
3343,2754,2,120
3342,2754,2,120
3343,2753,2,120
3342,2753,2,120
2754,2753,2,120
2745,2744,2,120
2743,2742,2,120
2733,2732,2,120
2725,2724,2,120
2721,2720,2,120
2721,2719,2,120
2720,2719,2,120
2715,10515,2,120
2712,10802,2,120
2712,10478,2,120
2712,2711,2,120
2711,10802,2,120
2711,10478,2,120
2710,2709,2,120
2708,2707,2,120
2708,2705,2,120
2707,2705,2,120
2702,10068,2,180
2702,2701,2,180
2701,10068,2,180
2702,2700,2,180
2701,2700,2,180
2700,10068,2,180
2695,2694,2,120
269,10239,2,120
2690,2689,2,120
269,268,2,120
2683,2682,2,120
268,10239,2,120
2669,2668,2,120
2664,2663,2,120
267,266,2,120
2660,2659,2,120
2653,2652,2,120
2650,2649,2,120
2647,2646,2,120
2639,2638,2,120
2616,2615,2,120
30257,2614,2,120
30257,2613,2,120
2614,2613,2,120
2610,2609,2,120
2608,2607,2,120
2604,2603,2,120
2600,2599,2,120
2595,2594,2,120
2584,2583,2,120
2580,2579,2,120
256,11713,2,120
255,10150,2,120
2549,10888,2,120
2545,2543,2,120
2545,2542,2,120
2543,2542,2,120
2545,2541,2,120
2543,2541,2,120
2542,2541,2,120
2537,12268,2,120
2537,2531,2,120
2531,12268,2,120
2526,2521,2,180
2526,2520,2,180
2521,2520,2,120
2526,2519,2,180
2521,2519,2,120
2520,2519,2,120
2515,10520,2,120
2515,2513,2,120
2513,10520,2,120
2515,2512,2,180
2513,2512,2,180
2512,10520,2,180
2507,10855,2,300
2507,10854,2,300
2507,2506,2,120
2506,10855,2,300
2506,10854,2,300
30683,250,2,120
2500,2499,2,120
2496,10889,2,120
2496,2495,2,120
2495,10889,2,120
2496,2494,2,120
2495,2494,2,120
2494,10889,2,120
2491,2490,2,120
2491,2488,2,120
2490,2488,2,120
2491,2487,2,120
1284,1283,2,120
129,128,2,120
1276,1275,2,120
1274,1273,2,120
1269,1268,2,120
1266,10861,2,120
1253,12314,2,120
1253,1252,2,120
1252,12314,2,120
1253,1248,2,120
1252,1248,2,120
1248,12314,2,120
125,124,2,120
1238,1237,2,120
1236,1235,2,120
30137,12275,2,120
30136,12275,2,120
30093,12275,2,120
30070,12275,2,120
30137,12273,2,120
30136,12273,2,120
30093,12273,2,120
30070,12273,2,120
12275,12273,2,120
30137,12272,2,120
30136,12272,2,120
30093,12272,2,120
30070,12272,2,120
12275,12272,2,120
12273,12272,2,120
30137,12266,2,120
30136,12266,2,120
30093,12266,2,120
30070,12266,2,120
12275,12266,2,120
12273,12266,2,120
12272,12266,2,120
30137,12265,2,120
30136,12265,2,120
30093,12265,2,120
30070,12265,2,120
12275,12265,2,120
12273,12265,2,120
12272,12265,2,120
12266,12265,2,120
12239,12238,2,120
30219,12236,2,120
30219,12235,2,120
12236,12235,2,120
1224,1223,2,120
12232,12231,2,120
31043,12229,2,120
12221,12219,2,120
123,122,2,120
31043,12211,2,120
1221,11972,2,120
12229,12211,2,120
12191,12190,2,120
12189,12188,2,120
12185,12184,2,120
1219,1218,2,120
12181,12180,2,120
12163,12162,2,120
12130,12129,2,120
1213,1212,2,120
30137,12120,2,120
30136,12120,2,120
30093,12120,2,120
30070,12120,2,120
12275,12120,2,120
12273,12120,2,120
12272,12120,2,120
12266,12120,2,120
12265,12120,2,120
12111,12110,2,120
12178,12109,2,120
30006,12107,2,120
1211,1210,2,120
1209,1208,2,120
12079,12078,2,120
2886,1207,2,240
2886,1206,2,240
1207,1206,2,120
30137,12045,2,120
30136,12045,2,120
30093,12045,2,120
30070,12045,2,120
12275,12045,2,120
12273,12045,2,120
12272,12045,2,120
12266,12045,2,120
12265,12045,2,120
12120,12045,2,120
12042,12041,2,120
12039,12038,2,120
12037,12036,2,120
12028,12027,2,120
12026,12025,2,120
2,1,2,120
11988,11987,2,120
11975,11974,2,120
11938,11937,2,120
11933,11932,2,120
11926,11925,2,120
3503,1192,2,300
3503,1191,2,300
11516,11515,2,120
11503,11502,2,120
11501,11500,2,120
11436,11435,2,120
1144,1143,2,120
11431,11430,2,120
11427,11426,2,120
11421,11420,2,120
1142,1141,2,120
11411,11410,2,120
11397,11396,2,120
11375,11374,2,120
1138,1137,2,120
11361,11360,2,120
11338,11337,2,120
11336,11335,2,120
1134,1133,2,120
11332,11331,2,120
11392,11323,2,120
11392,11322,2,120
11323,11322,2,120
11392,11321,2,120
11323,11321,2,120
11322,11321,2,120
11318,11317,2,120
11491,11292,2,120
11837,11287,2,120
11836,11287,2,120
11837,11286,2,120
11836,11286,2,120
11287,11286,2,120
11285,11284,2,120
11278,11277,2,120
11276,11275,2,120
11274,11273,2,120
1126,1125,2,120
11715,11247,2,120
11239,11238,2,120
11233,11232,2,120
11491,11231,2,120
11292,11231,2,120
35585,11226,2,240
35584,11226,2,240
1122,1121,2,120
11210,11209,2,120
1122,1120,2,120
1121,1120,2,120
11195,11194,2,120
1113,1112,2,120
11113,11112,2,120
11111,11110,2,120
11096,11095,2,120
11090,11089,2,120
11073,11072,2,120
30225,11058,2,120
11544,11058,2,120
11037,11036,2,120
30398,1103,2,120
11033,11032,2,120
11031,11030,2,120
30398,1102,2,120
1103,1102,2,120
111,110,2,120
30256,11006,2,120
1101,1100,2,120
10996,10995,2,120
10984,10983,2,120
10974,10973,2,120
35585,10966,2,240
3018,3017,2,120
3016,3015,2,120
3014,10569,2,120
30137,30136,2,120
43356,3011,2,240
30514,3011,2,120
3011,1046,2,240
1695,1694,2,120
1693,1692,2,120
1689,1688,2,120
1686,1685,2,120
1680,1679,2,120
47341,1677,2,600
30514,1677,2,900
3011,1677,2,900
1677,10383,2,600
47341,1676,2,600
30514,1676,2,900
3011,1676,2,900
1677,1676,2,120
1676,10383,2,600
1675,1674,2,120
1675,1673,2,120
1674,1673,2,120
1672,1671,2,120
1668,1667,2,120
1664,1663,2,120
1661,1660,2,120
1659,1658,2,120
1657,1656,2,120
1655,1654,2,120
1651,1650,2,120
1647,1646,2,120
1643,1642,2,120
1641,1640,2,120
1639,1638,2,120
1637,1636,2,120
1635,1634,2,120
1633,1632,2,120
1631,1630,2,120
1625,1624,2,120
31686,1623,2,120
31049,1623,2,120
31686,1622,2,120
31049,1622,2,120
1623,1622,2,120
1619,1618,2,120
1617,1616,2,120
1615,1614,2,120
1613,1612,2,120
1611,1610,2,120
1609,1608,2,120
1605,1604,2,120
1603,1602,2,120
1596,1595,2,120
1591,1590,2,120
1577,1576,2,120
1575,1574,2,120
1573,1572,2,120
1567,1566,2,120
1551,11841,2,120
1551,1550,2,120
1550,11841,2,120
1549,1548,2,120
1545,1544,2,120
1543,1542,2,120
1535,10907,2,120
1534,1533,2,120
1532,1531,2,120
1528,1527,2,120
1525,1524,2,120
1523,1522,2,120
1521,1520,2,120
1519,1518,2,120
1515,1513,2,120
1515,1512,2,120
1513,1512,2,120
1515,1511,2,120
1513,1511,2,120
1512,1511,2,120
1515,1509,2,120
1513,1509,2,120
1512,1509,2,120
1511,1509,2,120
1515,1508,2,120
1513,1508,2,120
35584,10966,2,240
11226,10966,2,120
10999,10964,2,120
35958,10947,2,360
35957,10947,2,360
35774,10947,2,360
2186,10947,2,360
2185,10947,2,360
11921,10947,2,360
35958,10946,2,360
35957,10946,2,360
35774,10946,2,360
2186,10946,2,360
2185,10946,2,360
11921,10946,2,360
10947,10946,2,120
30397,10942,2,120
10934,10933,2,120
11412,10919,2,120
10917,10916,2,120
10911,10910,2,120
10903,10902,2,120
10901,10900,2,120
10897,10896,2,120
10895,10894,2,120
10893,10892,2,120
1095,1089,2,120
10891,10890,2,120
1095,1087,2,60
1089,1087,2,60
10855,10854,2,120
10845,10844,2,120
1085,1084,2,120
109,108,2,120
1078,1075,2,120
10738,10737,2,120
10729,10728,2,120
10706,10705,2,120
10697,10696,2,120
10688,10687,2,120
10686,10685,2,120
10684,10683,2,120
1069,1068,2,120
10677,10676,2,120
1067,1066,2,120
3317,1065,2,120
3316,1065,2,120
3317,1064,2,120
3316,1064,2,120
10643,10642,2,120
1065,1064,2,120
35958,10638,2,360
35957,10638,2,360
35774,10638,2,360
2186,10638,2,360
2185,10638,2,360
11921,10638,2,360
10947,10638,2,120
10946,10638,2,120
35958,10637,2,360
35957,10637,2,360
35774,10637,2,360
2186,10637,2,360
2185,10637,2,360
11921,10637,2,360
10947,10637,2,120
10946,10637,2,120
10638,10637,2,120
1063,1062,2,120
3434,1061,2,120
30575,1061,2,120
30574,1061,2,120
30507,1061,2,120
30506,1061,2,120
1061,10567,2,120
1061,10566,2,120
1061,10332,2,120
1061,10252,2,120
11389,10606,2,120
10601,10600,2,120
3434,1059,2,120
30575,1059,2,120
30574,1059,2,120
30507,1059,2,120
30506,1059,2,120
1061,1059,2,120
1059,10567,2,120
1059,10566,2,120
1059,10332,2,120
1059,10252,2,120
11223,10568,2,120
30575,10567,2,120
30574,10567,2,120
30507,10567,2,120
30506,10567,2,120
30575,10566,2,120
30574,10566,2,120
30507,10566,2,120
30506,10566,2,120
10567,10566,2,120
10533,10532,2,120
10531,10530,2,120
10529,10528,2,120
11279,10525,2,120
11279,10524,2,120
10525,10524,2,120
10502,10501,2,120
10497,10496,2,120
1039,1038,2,120
10372,10371,2,120
10370,10369,2,120
10368,10367,2,120
10366,10365,2,120
10364,10363,2,120
10362,10361,2,120
10351,10350,2,120
10340,10339,2,120
10335,10334,2,120
30575,10332,2,120
30574,10332,2,120
30507,10332,2,120
30506,10332,2,120
10567,10332,2,120
10566,10332,2,120
11215,10331,2,120
11240,10329,2,120
10328,10327,2,120
30056,10326,2,120
10324,10323,2,120
10315,10314,2,120
30309,10311,2,120
10309,10308,2,120
11222,10304,2,120
10281,10280,2,120
10279,10278,2,120
10277,10276,2,120
1027,1026,2,120
10260,10259,2,120
30575,10252,2,120
30574,10252,2,120
30507,10252,2,120
30506,10252,2,120
10567,10252,2,120
10566,10252,2,120
10332,10252,2,120
11222,10247,2,120
10304,10247,2,120
10244,10243,2,120
1025,1024,2,120
10237,10236,2,120
10229,10228,2,120
10221,10220,2,120
1022,1021,2,120
10205,10204,2,120
10203,10202,2,120
10201,10200,2,120
10199,10198,2,120
10197,10196,2,120
30029,10190,2,120
11491,10188,2,120
11292,10188,2,120
11231,10188,2,120
11491,10185,2,120
11292,10185,2,120
11231,10185,2,120
10188,10185,2,120
1019,1018,2,120
10176,10175,2,120
31688,10158,2,120
30027,10158,2,120
30001,10158,2,120
10156,10155,2,120
10148,10147,2,120
10146,10145,2,120
10140,10139,2,120
11501,10130,2,120
11500,10130,2,120
11501,10129,2,120
11500,10129,2,120
10130,10129,2,120
30137,1012,2,120
30136,1012,2,120
30093,1012,2,120
1192,1191,2,180
30057,11898,2,120
11893,11891,2,120
11883,11882,2,120
11881,11880,2,120
11879,11878,2,120
12203,11877,2,120
11861,11860,2,120
11859,11858,2,120
11845,11844,2,120
11839,11838,2,120
11837,11836,2,120
31905,1180,2,120
31904,1180,2,120
11804,11803,2,120
11761,11760,2,120
12230,11759,2,120
11751,11750,2,120
11748,11747,2,120
11746,11745,2,120
11744,11743,2,120
30231,11729,2,120
30230,11729,2,120
30229,11729,2,120
11629,11628,2,120
117,116,2,120
1162,1161,2,120
1158,1157,2,120
1156,1155,2,120
30225,11544,2,120
1154,1153,2,60
30070,1012,2,120
12275,1012,2,120
12273,1012,2,120
12272,1012,2,120
12266,1012,2,120
12265,1012,2,120
12120,1012,2,120
12045,1012,2,120
10302,10119,2,120
10082,10081,2,120
10076,10075,2,120
10052,10051,2,120
10046,10045,2,120
10041,10040,2,120
10039,10038,2,120
10035,10034,2,120
10033,10032,2,120
10029,10028,2,120
10026,10025,2,120
10018,10017,2,120
1002,1001,2,120
10007,10006,2,120
10489,10488,2,120
10487,10486,2,120
10485,10484,2,120
10802,10478,2,120
39037,10477,2,180
2350,10477,2,180
39037,10476,2,180
2350,10476,2,180
10477,10476,2,120
10475,10474,2,120
10460,10459,2,120
10458,10457,2,120
10451,10450,2,120
11726,10449,2,120
10448,10447,2,120
10446,10445,2,120
10443,10442,2,120
1045,1044,2,120
10699,10437,2,120
10406,10405,2,120
10402,10401,2,120
1041,1040,2,120
10394,10393,2,120
