service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
chouette:TimeTable:d2bb27d4-b5c9-4fa5-b3d5-36c30a39feca:LOC,0,1,1,1,1,1,0,20260408,20260516
chouette:TimeTable:bab809b7-379c-486d-8a48-8b5093cee980:LOC,1,0,0,0,0,0,0,20260323,20260407
chouette:TimeTable:dcc1e30f-96e3-4481-bc9a-f44bf421fe73:LOC,1,0,0,0,0,0,0,20260608,20260622
chouette:TimeTable:a4fe75cb-e3c9-4fc5-aa8b-1261a03636cf:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:84a8a626-50c4-44bf-9f38-9b4d2579a465:LOC,1,0,0,0,0,0,0,20260413,20260601
chouette:TimeTable:70be43b4-53d8-4786-9074-56586618e7c3:LOC,0,1,1,1,1,1,0,20260602,20260627
chouette:TimeTable:64e7a2c3-cdbc-466b-81f0-e918ec76361a:LOC,0,1,1,1,1,1,0,20260421,20260530
chouette:TimeTable:e054468e-2615-4e51-8026-e8eba2546fca:LOC,0,0,0,0,0,0,1,20260412,20260531
C12A-009AT-C12A,1,1,1,1,1,0,0,20260323,20260403
C12A-082A¤-C12A,1,1,1,1,1,0,0,20260407,20260417
C12A-0837B-C12A,0,0,0,0,0,0,1,20260329,20260419
C12A-0827N-C12A,0,0,0,0,0,0,1,20260426,20260719
C12A-081AK-C12A,1,1,1,1,1,0,0,20260515,20260710
C12A-008AN-C12A,1,1,1,1,1,0,0,20260420,20260703
chouette:TimeTable:85ddd467-62c6-434b-84de-46bd8c38be3d:LOC,0,1,1,1,1,1,0,20260408,20260418
C12A-0816N-C12A,0,0,0,0,0,1,0,20260425,20260711
C12A-0826B-C12A,0,0,0,0,0,1,0,20260328,20260418
N83-038KO-N83,1,1,1,1,1,1,1,20260514,20260621
chouette:TimeTable:aff081e7-cdf3-40cc-8404-18fe584809d4:LOC,0,1,1,1,1,1,0,20260421,20260704
chouette:TimeTable:09c889c6-a32a-4113-80e2-d1a3581e5a5e:LOC,1,0,0,0,0,0,0,20260330,20260420
chouette:TimeTable:67462587-c88b-43df-9837-ed14e9dbc472:LOC,1,0,0,0,0,0,0,20260427,20260719
chouette:TimeTable:e040a48b-34bf-4330-94fd-a8c6b4a08f98:LOC,0,0,0,0,0,0,1,20260426,20260712
chouette:TimeTable:8e1dfdac-cf66-4cfc-b67b-c0248bc34960:LOC,0,0,0,0,0,0,1,20260329,20260419
chouette:TimeTable:8c2874bd-18ca-4104-8f2c-e8ab916d72c5:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:384123db-540e-4e9a-aaf6-d7147c1af5ac:LOC,0,1,1,1,1,1,0,20260516,20260711
N83-038AB-N83,1,1,1,1,1,0,0,20260608,20260626
N83-038KT-N83,1,1,1,1,1,1,1,20260328,20260406
N83-038KB-N83,1,1,1,1,1,1,1,20260411,20260605
N83-038A¤-N83,1,1,1,1,1,0,0,20260407,20260513
N83-037AW-N83,1,1,1,1,1,0,0,20260330,20260403
C20B-140AT-C20D,1,1,1,1,1,0,0,20260323,20260703
C20B-1407T-C20D,0,0,0,0,0,0,1,20260322,20260719
C20B-140AW-C20D,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:2bcbd47f-66ca-4776-9073-7c27dfce599b:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:83dc125d-0a3e-41ed-9e2d-c4274244ad8d:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:cfa28df0-b25d-4ebd-ae88-986cc63e789f:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:8cb520ae-fdf3-4106-bffb-fdb31bcd20bc:LOC,0,0,0,0,0,0,1,20260322,20260712
TB11-1327M-TB11,0,0,0,0,0,0,1,20260322,20260719
TB11-132AT-TB11,1,1,1,1,1,0,0,20260323,20260403
TB11-1336B-TB11,0,0,0,0,0,1,0,20260411,20260620
TB11-1337B-TB11,0,0,0,0,0,0,1,20260412,20260621
TB11-133AB-TB11,1,1,1,1,1,0,0,20260420,20260626
TB11-133AW-TB11,1,1,1,1,1,0,0,20260407,20260515
chouette:TimeTable:74c18780-58b8-4fbd-8881-fdac7f5ce299:LOC,1,0,0,0,0,0,0,20260413,20260622
chouette:TimeTable:59b975a9-d5b9-4b98-86ee-b28f5d62015b:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:6d2f5269-9de4-4511-a9f5-76e7527604bf:LOC,0,1,1,1,1,1,0,20260421,20260627
TB11-1336M-TB11,0,0,0,0,0,1,0,20260322,20260718
C3A-122AB-C3A,1,1,1,1,1,0,0,20260420,20260626
chouette:TimeTable:2a96d138-02a8-4a5d-98c8-3c451fcf5642:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:a3120a3c-4b5f-45ad-9292-54fcab8dec12:LOC,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:20880c3c-123e-4169-8ad5-f1910378c69e:LOC,0,1,1,1,1,1,0,20260408,20260516
C3A-122AT-C3A,1,1,1,1,1,0,0,20260323,20260403
C3A-1227T-C3A,0,0,0,0,0,0,1,20260322,20260719
C3A-122A¤-C3A,1,1,1,1,1,0,0,20260407,20260515
C3A-1226B-C3A,0,0,0,0,0,1,0,20260411,20260620
C3A-1227B-C3A,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:2a36a228-4bfb-43d8-9b07-c60effb75b0a:LOC,0,1,1,1,1,1,0,20260421,20260627
chouette:TimeTable:9024a314-6012-48cf-8be4-a06c2223204d:LOC,1,0,0,0,0,0,0,20260413,20260622
chouette:TimeTable:828c7184-b5a4-4045-8a2d-70e18b0e8444:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:f0aebf45-1c67-480b-875f-33b46742b385:LOC,0,1,1,1,1,1,0,20260408,20260516
38B-0816M-38B,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:a595c58e-1ede-478b-b527-9f8a09222dde:LOC,1,0,0,0,0,0,0,20260323,20260719
38B-0817M-38B,0,0,0,0,0,0,1,20260322,20260719
38B-081AM-38B,1,1,1,1,1,0,0,20260323,20260710
C17A-0817B-C17A,0,0,0,0,0,0,1,20260322,20260712
C17A-077A@-C17A,1,1,1,1,1,0,0,20260323,20260710
C17A-0756@-C17A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:7c8b2a22-487e-4d5c-a7da-19d8aa2d6cec:LOC,1,0,0,0,0,0,0,20260323,20260713
chouette:TimeTable:1499b0bc-419d-45fa-92a0-b37750b8e36c:LOC,0,1,1,1,1,1,0,20260324,20260711
22A-040AD-22A,1,1,1,1,1,0,0,20260323,20260703
22A-040AV-22A,1,1,1,1,1,0,0,20260407,20260710
22A-0407M-22A,0,0,0,0,0,0,1,20260322,20260719
C23B-005AP-C23B,1,1,1,1,1,0,0,20260323,20260703
C23B-0056B-C23B,0,0,0,0,0,1,0,20260411,20260620
C23B-005AB-C23B,1,1,1,1,1,0,0,20260420,20260626
C23B-005AK-C23B,1,1,1,1,1,0,0,20260407,20260515
C23B-0057M-C23B,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:c81191d9-6d43-4dd2-8446-7140124f7eb3:LOC,0,1,1,1,1,1,0,20260324,20260704
C23B-0057B-C23B,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:f693555c-5ec1-4d4a-97fb-c089583086cb:LOC,0,1,1,1,1,1,0,20260408,20260516
chouette:TimeTable:c2ba8892-0173-4167-90ed-9417a189cf79:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:e4ecad5f-2e30-4db4-b19b-d99730d086af:LOC,0,1,1,1,1,1,0,20260421,20260627
chouette:TimeTable:322c64b6-cfd7-48c5-85b8-561e1ac9ae39:LOC,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:36406071-4fcd-40db-af3c-dd26848a8790:LOC,1,0,0,0,0,0,0,20260413,20260622
chouette:TimeTable:75b188f5-dd81-456d-b36d-ce9c94c292c5:LOC,0,0,0,0,0,0,1,20260322,20260712
C8A-045AW-C8A,1,1,1,1,1,0,0,20260407,20260710
C8A-050AB-C8A,1,1,1,1,1,0,0,20260323,20260703
C8A-0517B-C8A,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:4a982fc1-437a-4ea3-869e-612993bab620:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:5ed97cb7-d93c-4c27-b693-3c9cd7adc486:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:5aa85cbc-1de5-4baf-b880-5a2554bb1709:LOC,1,0,0,0,0,0,0,20260323,20260713
80A-068AV-80A,1,1,1,1,1,0,0,20260407,20260515
80A-067BM-80A,1,1,0,1,1,0,0,20260323,20260703
80A-0673M-80A,0,0,1,0,0,0,0,20260325,20260701
80A-0717M-80A,0,0,0,0,0,0,1,20260322,20260719
C18B-003AW-C18B,1,1,1,1,1,0,0,20260407,20260515
C18B-003AB-C18B,1,1,1,1,1,0,0,20260323,20260703
C18B-0037B-C18B,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:e494b388-4b1a-4e51-ab40-51374a2e253e:LOC,0,1,1,1,1,1,0,20260408,20260516
chouette:TimeTable:ad4d6ff5-c56e-4db4-b0ed-03a1c72eced2:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:0916fccd-e371-43f1-a910-c2cb7ff10b4a:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:14f99973-091d-4ea0-a32f-5ba2ea62ffd5:LOC,0,1,1,1,1,1,0,20260324,20260704
2B-043AV-2B,1,1,1,1,1,0,0,20260407,20260710
2B-043AM-2B,1,1,1,1,1,0,0,20260323,20260403
2B-044AM-2B,1,1,1,1,1,0,0,20260420,20260626
2B-0427M-2B,0,0,0,0,0,0,1,20260322,20260719
C7B-0493§-C7B,0,0,1,0,0,0,0,20260408,20260415
C7B-049B@-C7B,1,1,0,1,1,0,0,20260323,20260403
C7B-0486M-C7B,0,0,0,0,0,1,0,20260425,20260711
C7B-049BL-C7B,1,1,0,1,1,0,0,20260515,20260710
C7B-0493P-C7B,0,0,1,0,0,0,0,20260422,20260701
C7B-0493@-C7B,0,0,1,0,0,0,0,20260325,20260401
C7B-0487M-C7B,0,0,0,0,0,0,1,20260426,20260719
C7B-049BP-C7B,1,1,0,1,1,0,0,20260420,20260703
C7B-049B§-C7B,1,1,0,1,1,0,0,20260407,20260417
C7B-0517@-C7B,0,0,0,0,0,0,1,20260322,20260419
63A-043AT-63A,1,1,1,1,1,0,0,20260323,20260703
63A-0427T-63A,0,0,0,0,0,0,1,20260322,20260719
63A-042AW-63A,1,1,1,1,1,0,0,20260407,20260515
chouette:TimeTable:edfd7ff4-935a-4159-ab69-d1fd75c9cdee:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:4c019ad5-436d-4a95-bb8e-86805cbd7252:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:9b3749bd-a5c7-47aa-bfc9-6dd39a7346ad:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:fe2043e7-3c03-4ebd-910a-a09ce7b44233:LOC,0,1,1,1,1,1,0,20260408,20260516
C10A-060AV-C10A,1,1,1,1,1,0,0,20260407,20260717
C10A-060AM-C10A,1,1,1,1,1,0,0,20260323,20260703
C10A-0607M-C10A,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:8c299615-e85f-405b-95bf-f98e442ee269:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:7e4d06cd-d76f-48fc-a115-9b7bbb6ab612:LOC,0,1,1,1,1,1,0,20260408,20260718
C10A-0606M-C10A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:a4380260-2876-4ea8-9bdd-6508fb7fc98e:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:ddf2a32c-8158-4040-b548-d2debba0f4de:LOC,0,1,1,1,1,1,0,20260324,20260704
TB12-001AW-TB12,1,1,1,1,1,0,0,20260407,20260710
TB12-0017T-TB12,0,0,0,0,0,0,1,20260322,20260719
TB12-001AT-TB12,1,1,1,1,1,0,0,20260323,20260703
chouette:TimeTable:8f220716-a47a-45f5-ba45-857e40b7aaef:LOC,0,1,1,1,1,1,0,20260324,20260704
chouette:TimeTable:aafc8ad8-7d9d-43ab-b6e7-7c3d5e11fe5f:LOC,0,0,0,0,0,0,1,20260322,20260712
C16A-0666£-C16A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:674224fa-0180-4880-8aaa-c74af27db99f:LOC,1,0,0,0,0,0,0,20260323,20260719
C16A-064A§-C16A,1,1,1,1,1,0,0,20260407,20260710
C16A-0677T-C16A,0,0,0,0,0,0,1,20260322,20260712
C16A-068AT-C16A,1,1,1,1,1,0,0,20260323,20260703
15C-050AB-15C,1,1,1,1,1,0,0,20260323,20260424
15C-050AT-15C,1,1,1,1,1,0,0,20260427,20260430
15C-0507M-15C,0,0,0,0,0,0,1,20260508,20260719
15C-0506B-15C,0,0,0,0,0,1,0,20260322,20260418
15C-0507T-15C,0,0,0,0,0,0,1,20260426,20260503
15C-050AM-15C,1,1,1,1,1,0,0,20260504,20260710
15C-0506T-15C,0,0,0,0,0,1,0,20260425,20260502
15C-0506M-15C,0,0,0,0,0,1,0,20260509,20260711
15C-0507B-15C,0,0,0,0,0,0,1,20260322,20260419
chouette:TimeTable:3f6672f8-cb47-4267-850f-8e6e90870965:LOC,1,0,0,0,0,0,0,20260323,20260420
chouette:TimeTable:83d1fd88-026c-4493-bb7e-e21c8931cee8:LOC,1,0,0,0,0,0,0,20260427,20260504
chouette:TimeTable:713bac53-e055-461d-9aee-86bec0d71345:LOC,0,1,1,1,1,1,0,20260505,20260711
chouette:TimeTable:fc775f5a-f20a-4a93-9d96-4e64e7eeed76:LOC,0,0,0,0,0,0,1,20260510,20260712
chouette:TimeTable:5f9d6711-714d-47dc-8687-1ffaeb4617cb:LOC,1,0,0,0,0,0,0,20260509,20260719
chouette:TimeTable:1a3176bc-4654-41e3-b010-3444b9788868:LOC,0,1,1,1,1,1,0,20260324,20260425
chouette:TimeTable:c1eafb7b-9325-40d9-8b01-250651be716f:LOC,0,0,0,0,0,0,1,20260322,20260419
chouette:TimeTable:b523d2b1-93c8-4f3c-b691-df66dd845ce5:LOC,0,1,1,1,1,1,0,20260428,20260501
45C-0637M-45C,0,0,0,0,0,0,1,20260322,20260719
45C-063AV-45C,1,1,1,1,1,0,0,20260407,20260710
45C-063AM-45C,1,1,1,1,1,0,0,20260323,20260703
C13B-007AV-C13B,1,1,1,1,1,0,0,20260407,20260710
chouette:TimeTable:9d34aa47-9320-403e-a5fe-2c7eb10b407c:LOC,0,0,0,0,0,0,1,20260322,20260712
C13B-008AM-C13B,1,1,1,1,1,0,0,20260323,20260703
C13B-0077M-C13B,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:776ba419-102e-4c35-be08-39194c3c2d4e:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:a2ab1eec-0dc1-4c8c-9bf7-6d21d80dbf02:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:19713a13-2e2e-4e4c-ad4a-986f28057a4f:LOC,1,0,0,0,0,0,0,20260323,20260713
chouette:TimeTable:956b5d61-a9b6-487b-af72-0ff33e4ca3c7:LOC,0,1,1,1,1,1,0,20260324,20260704
21A-051A£-21A,1,1,1,1,1,0,0,20260407,20260710
21A-052AD-21A,1,1,1,1,1,0,0,20260323,20260403
21A-0466£-21A,0,0,0,0,0,1,0,20260404,20260718
21A-0467£-21A,0,0,0,0,0,0,1,20260405,20260719
21A-0467M-21A,0,0,0,0,0,0,1,20260322,20260329
chouette:TimeTable:36d51c8f-6e48-4cbc-af58-d1d858168c8a:LOC,0,1,1,1,1,1,0,20260408,20260711
21A-0476M-21A,0,0,0,0,0,1,0,20260322,20260328
chouette:TimeTable:2af3d7b2-8105-478d-859e-7062b8968435:LOC,0,0,0,0,0,0,1,20260405,20260719
20A-041AV-20A,1,1,1,1,1,0,0,20260407,20260417
20A-0417M-20A,0,0,0,0,0,0,1,20260322,20260719
20A-0413T-20A,0,0,1,0,0,0,0,20260422,20260624
20A-041BT-20A,1,1,0,1,1,0,0,20260420,20260626
20A-0416T-20A,0,0,0,0,0,1,0,20260425,20260718
20A-041AW-20A,1,1,1,1,1,0,0,20260515,20260710
20A-0413D-20A,0,0,1,0,0,0,0,20260325,20260401
chouette:TimeTable:3c52bfac-5352-4220-aa3c-c10118319730:LOC,0,1,1,0,1,1,0,20260324,20260404
20A-041BD-20A,1,1,0,1,1,0,0,20260323,20260403
chouette:TimeTable:ef3a9166-cf42-4432-b062-449467c53878:LOC,0,0,0,1,0,0,0,20260423,20260625
chouette:TimeTable:b580ea7f-856a-4882-a828-e2d03110f7f1:LOC,0,0,0,0,0,0,1,20260322,20260419
chouette:TimeTable:e240f035-79b7-465b-8032-44b5d2379d08:LOC,0,1,1,1,1,1,0,20260516,20260711
chouette:TimeTable:27300b6c-611d-4c26-84d1-91c258c0a199:LOC,0,0,0,0,0,0,1,20260426,20260719
chouette:TimeTable:4593b5de-6e9c-40be-990c-725089a1760c:LOC,0,1,1,0,1,1,0,20260421,20260627
chouette:TimeTable:0d60c43c-965e-4477-b8ba-a28d8aaf9485:LOC,0,1,1,1,1,1,0,20260408,20260418
52B-0656B-52D,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:79e969e0-dfd2-4725-8dd9-150882fd8ca0:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:88dc216e-bd5b-42e4-9e5c-ba0bd5de6bda:LOC,0,0,0,1,0,0,0,20260326,20260402
52B-0667T-52D,0,0,0,0,0,0,1,20260412,20260621
52B-066AT-52D,1,1,1,1,1,0,0,20260407,20260626
52B-066AB-52D,1,1,1,1,1,0,0,20260323,20260703
52B-0666T-52D,0,0,0,0,0,1,0,20260411,20260620
52B-0657B-52D,0,0,0,0,0,0,1,20260322,20260719
C26A-069AT-C26A,1,1,1,1,1,0,0,20260323,20260403
C26A-066A¤-C26A,1,1,1,1,1,0,0,20260407,20260710
C26A-0666B-C26A,0,0,0,0,0,1,0,20260411,20260711
C26A-070AB-C26A,1,1,1,1,1,0,0,20260420,20260703
C26A-0687T-C26A,0,0,0,0,0,0,1,20260322,20260406
C26A-0697B-C26A,0,0,0,0,0,0,1,20260412,20260712
chouette:TimeTable:ad321c42-fef3-440a-a5e6-726dea681b38:LOC,0,0,0,0,0,0,1,20260322,20260329
chouette:TimeTable:6a384bfe-be0c-430c-b64c-8d9d897dea57:LOC,1,0,0,0,0,0,0,20260323,20260407
chouette:TimeTable:625de21f-268c-4a59-a145-92a8dbf07be8:LOC,0,1,1,1,1,1,0,20260324,20260404
9B-065AN-9B,1,1,1,1,1,0,0,20260323,20260703
9B-066AV-9B,1,1,1,1,1,0,0,20260407,20260710
9B-0667M-9B,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:64357e52-56bb-4635-99cb-e8514e532144:LOC,0,1,1,1,1,1,0,20260324,20260704
9B-0656M-9B,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:a1da2afa-4f2c-4080-8657-9fc19e0b0b0d:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:da6e084a-d905-4b42-bc76-f951cb8251f9:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:496bc175-2628-4575-986f-664af2cd6854:LOC,0,1,1,1,1,1,0,20260408,20260711
N100-104ST-N100,0,1,1,1,1,1,0,20260324,20260327
N100-015FD-N100,0,1,1,1,0,0,0,20260602,20260603
A71-013AM-A71,1,1,1,1,1,0,0,20260323,20260710
A71-0137M-A71,0,0,0,0,0,0,1,20260322,20260719
59A-002AV-59A,1,1,1,1,1,0,0,20260515,20260710
59A-001AV-59A,1,1,1,1,1,0,0,20260407,20260417
59A-0027M-59A,0,0,0,0,0,0,1,20260322,20260419
59A-0037M-59A,0,0,0,0,0,0,1,20260426,20260719
59A-002AM-59A,1,1,1,1,1,0,0,20260420,20260703
59A-001AM-59A,1,1,1,1,1,0,0,20260323,20260403
59A-0026M-59A,0,0,0,0,0,1,0,20260425,20260711
37A-098A¤-37A,1,1,1,1,1,0,0,20260407,20260515
37A-096AT-37A,1,1,1,1,1,0,0,20260323,20260703
37A-0986B-37A,0,0,0,0,0,1,0,20260411,20260620
67A-051A£-67A,1,1,1,1,1,0,0,20260407,20260529
37A-0977T-37A,0,0,0,0,0,0,1,20260322,20260705
37A-0987B-37A,0,0,0,0,0,0,1,20260412,20260621
37A-098AB-37A,1,1,1,1,1,0,0,20260420,20260626
522-002BM-522,1,1,0,1,1,0,0,20260323,20260703
522-0023M-522,0,0,1,0,0,0,0,20260325,20260701
67A-050AD-67A,1,1,1,1,1,0,0,20260323,20260403
67A-051A@-67A,1,1,1,1,1,0,0,20260601,20260626
chouette:TimeTable:c8c159ec-ae43-4fd5-b3c2-d65a2d208af5:LOC,0,1,1,1,1,1,0,20260602,20260627
67A-0516£-67A,0,0,0,0,0,1,0,20260411,20260620
67A-0517T-67A,0,0,0,0,0,0,1,20260329,20260712
67A-0517£-67A,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:45463ce5-5bac-41aa-b680-654971ecb5e1:LOC,1,0,0,0,0,0,0,20260413,20260622
chouette:TimeTable:9a61f059-38ac-4fc2-931e-4cfbc588bf1c:LOC,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:f95b57de-ca39-4c92-a111-6b84837b96f1:LOC,0,1,1,1,1,1,0,20260408,20260530
chouette:TimeTable:6ad2749b-c8c9-4c63-94c7-33d78970dfd8:LOC,1,0,0,0,0,0,0,20260330,20260713
chouette:TimeTable:d0be7a7d-db1d-4f3a-b9aa-20c1b9105d5d:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:4886afbc-1770-4b01-8909-082d5394ba15:LOC,0,0,0,0,0,0,1,20260322,20260712
C2A-056AM-C2A,1,1,1,1,1,0,0,20260323,20260703
C2A-052AV-C2A,1,1,1,1,1,0,0,20260407,20260717
C2A-0516M-C2A,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:99b57b90-64a0-428c-9a04-eac7e39e9991:LOC,1,0,0,0,0,0,0,20260323,20260719
C2A-0497M-C2A,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:687883fa-5741-41a3-8b23-bf7cab083264:LOC,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:5cdd0a1d-0526-429e-ab49-13eb83e2649a:LOC,0,1,1,1,1,1,0,20260408,20260718
chouette:TimeTable:a7edb123-d350-4490-baf5-ece99a8af24a:LOC,0,1,1,1,1,1,0,20260324,20260704
89B-040CM-89D,1,1,1,1,0,0,0,20260323,20260702
89B-0405M-89D,0,0,0,0,1,0,0,20260327,20260703
89B-0405V-89D,0,0,0,0,1,0,0,20260410,20260717
89B-040CV-89D,1,1,1,1,0,0,0,20260407,20260716
89B-0407M-89D,0,0,0,0,0,0,1,20260322,20260719
96A-060AV-96A,1,1,1,1,1,0,0,20260407,20260710
96A-0603M-96A,0,0,1,0,0,0,0,20260325,20260701
96A-060BM-96A,1,1,0,1,1,0,0,20260323,20260703
33A-035AV-33A,1,1,1,1,1,0,0,20260407,20260710
C5B-0027£-C5B,0,0,0,0,0,0,1,20260322,20260419
33A-035AM-33A,1,1,1,1,1,0,0,20260323,20260626
33A-0357M-33A,0,0,0,0,0,0,1,20260322,20260719
S5A-0356M-S5A,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:af530122-a2ea-44bb-ae65-bb16bd071c66:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:70186f4b-30d4-4e44-a177-e7fb0ebbe03b:LOC,0,0,0,0,0,0,1,20260322,20260712
chouette:TimeTable:ab1c0cb0-6399-45bf-a8b7-e3c3096b92d4:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:60f93c9d-76b0-4ade-a6a8-597741cc4a54:LOC,0,1,1,1,1,1,0,20260324,20260627
S5A-035AM-S5A,1,1,1,1,1,0,0,20260323,20260703
S5A-035AV-S5A,1,1,1,1,1,0,0,20260407,20260710
S5A-0357M-S5A,0,0,0,0,0,0,1,20260322,20260719
98F-0607M-98G,0,0,0,0,0,0,1,20260322,20260719
98F-060AV-98G,1,1,1,1,1,0,0,20260407,20260710
98F-060A@-98G,1,1,1,1,1,0,0,20260323,20260703
C5B-002A£-C5B,1,1,1,1,1,0,0,20260323,20260403
C5B-0026M-C5B,0,0,0,0,0,1,0,20260425,20260711
C5B-002A§-C5B,1,1,1,1,1,0,0,20260407,20260417
C5B-002AM-C5B,1,1,1,1,1,0,0,20260420,20260703
C5B-0027M-C5B,0,0,0,0,0,0,1,20260426,20260719
C19A-1117M-C19A,0,0,0,0,0,0,1,20260322,20260719
C19A-111BT-C19A,1,1,0,1,1,0,0,20260323,20260703
C19A-1116M-C19A,0,0,0,0,0,1,0,20260322,20260711
chouette:TimeTable:9fa2fe24-5d7b-4e83-8e03-631b42c4742f:LOC,1,0,0,0,0,0,0,20260323,20260719
chouette:TimeTable:cb153bf2-acc0-476d-8a46-33f0568e3120:LOC,0,1,1,1,1,1,0,20260408,20260711
chouette:TimeTable:37a81302-9748-4db4-9021-3c049fa392a1:LOC,0,0,0,1,0,0,0,20260326,20260702
chouette:TimeTable:31778e50-e786-4b64-b574-6f7408e567c4:LOC,0,0,0,0,0,0,1,20260322,20260712
86A-0417M-86A,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:c6e8a593-a0dc-468b-9e55-6a745e978b03:LOC,0,1,1,1,1,1,0,20260421,20260704
chouette:TimeTable:4b237612-ac5f-47c1-98d5-73fd1edc143c:LOC,0,1,1,1,1,1,0,20260324,20260404
chouette:TimeTable:258ca141-8af5-434d-91bd-42ad27a4d54c:LOC,0,1,1,1,1,1,0,20260516,20260711
chouette:TimeTable:636f6ab5-abcd-4518-95fb-f43284e8baf5:LOC,1,0,0,0,0,0,0,20260323,20260420
57A-0456T-57A,0,0,0,0,0,1,0,20260322,20260718
chouette:TimeTable:2ea00250-174e-4268-9f0e-492960813fd0:LOC,1,0,0,0,0,0,0,20260427,20260719
chouette:TimeTable:61b2a330-9f6d-4e7e-aca2-233a3c046100:LOC,0,0,0,0,0,0,1,20260322,20260419
chouette:TimeTable:a3af6fe4-2da3-4f81-b4ad-2d6c6dbdb7cd:LOC,0,1,1,1,1,1,0,20260408,20260418
chouette:TimeTable:3370cc93-9a73-460f-bb28-a8198e676dee:LOC,0,0,0,0,0,0,1,20260426,20260712
57A-045AB-57A,1,1,1,1,1,0,0,20260420,20260626
57A-045AT-57A,1,1,1,1,1,0,0,20260323,20260703
57A-0457B-57A,0,0,0,0,0,0,1,20260412,20260621
57A-0457T-57A,0,0,0,0,0,0,1,20260322,20260719
57A-045A¤-57A,1,1,1,1,1,0,0,20260407,20260515
57A-0456B-57A,0,0,0,0,0,1,0,20260411,20260620
7A-0776T-7A,0,0,0,0,0,1,0,20260411,20260620
7A-074AM-7A,1,1,1,1,1,0,0,20260323,20260703
7A-077AT-7A,1,1,1,1,1,0,0,20260420,20260626
7A-0777T-7A,0,0,0,0,0,0,1,20260412,20260621
chouette:TimeTable:da8340f9-1498-4bbc-8b9b-31a267b8a9cb:LOC,1,0,0,0,0,0,0,20260323,20260719
7A-077AW-7A,1,1,1,1,1,0,0,20260407,20260515
7A-0747M-7A,0,0,0,0,0,0,1,20260322,20260719
chouette:TimeTable:44496d1f-eb96-4939-87e0-7b3c341d0168:LOC,0,1,1,1,1,1,0,20260324,20260704
